,households,name,latitude,longitude,geometry,GEOID
470139510001,384,RO - Southern Satellites,36.3713531,-84.0672661,POINT (-84.0672661 36.3713531),4701390204
470139510002,612,RO - Rooted Rural,36.3261677,-84.0548156,POINT (-84.0548156 36.3261677),4701390014
470139511001,373,RO - Rooted Rural,36.3069879,-84.08732,POINT (-84.08732000000001 36.3069879),4701390014
470139511002,888,RO - Southern Satellites,36.3030702,-84.1230966,POINT (-84.1230966 36.3030702),4701390394
470139511003,881,RO - Rooted Rural,36.2830429,-84.1412869,POINT (-84.1412869 36.2830429),4701390014
470159601001,425,RO - Southern Satellites,35.8765596,-85.9737736,POINT (-85.9737736 35.8765596),4701590206
470159601002,415,RO - Rooted Rural,35.9023956,-86.0573443,POINT (-86.0573443 35.9023956),4701590206
470159601003,757,CCL - Salt of the Earth,35.8826425,-86.1302068,POINT (-86.1302068 35.8826425),4701590206
470159602001,639,RO - Rooted Rural,35.8109876,-85.9885715,POINT (-85.98857150000001 35.8109876),4701590586
470159602002,361,HT - Small Town Simplicity,35.8126894,-86.0566178,POINT (-86.0566178 35.8126894),4701590586
470159602003,681,HT - Small Town Simplicity,35.8027397,-86.0744904,POINT (-86.0744904 35.8027397),4701590586
470159602004,497,RO - Southern Satellites,35.7659973,-86.1020552,POINT (-86.1020552 35.7659973),4701590016
470159602005,554,RO - Southern Satellites,35.7328529,-86.1591957,POINT (-86.1591957 35.7328529),4701590016
470159603001,554,RO - Rooted Rural,35.7604467,-85.9944737,POINT (-85.9944737 35.7604467),4701590586
470159603002,764,RO - Southern Satellites,35.6877224,-86.0505178,POINT (-86.05051779999999 35.6877224),4701590396
470179620001,262,RO - Rooted Rural,36.0782274,-88.257188,POINT (-88.257188 36.0782274),4701790398
470179620002,396,RO - Rural Bypasses,36.058663,-88.3157061,POINT (-88.3157061 36.058663),4701790588
470179620003,658,CCL - Heartland Communities,36.0435755,-88.2502025,POINT (-88.2502025 36.0435755),4701790398
470179620004,435,RO - Rooted Rural,36.0030894,-88.2940812,POINT (-88.29408119999999 36.0030894),4701790398
470179621001,395,RO - Southern Satellites,36.077087,-88.3839994,POINT (-88.38399939999999 36.077087),4701790588
470179621002,391,RO - Rooted Rural,36.0048324,-88.4840661,POINT (-88.48406610000001 36.0048324),4701791158
470179621003,688,GX - Midlife Constants,36.0152754,-88.4234866,POINT (-88.4234866 36.0152754),4701790778
470179621004,383,HT - Small Town Simplicity,36.005033,-88.4181561,POINT (-88.4181561 36.005033),4701790778
470179621005,856,RO - Rooted Rural,35.9563789,-88.415365,POINT (-88.41536499999999 35.9563789),4701791158
470179622011,650,RO - Rooted Rural,36.0889528,-88.5619658,POINT (-88.5619658 36.0889528),4701791348
470179622012,627,HT - Small Town Simplicity,36.127225,-88.5238193,POINT (-88.5238193 36.127225),4701791348
470179622021,584,CCL - Salt of the Earth,36.112909,-88.444358,POINT (-88.44435799999999 36.112909),4701790588
470179622022,585,CCL - Heartland Communities,36.1423998,-88.4996557,POINT (-88.49965570000001 36.1423998),4701791538
470179622023,452,GX - Midlife Constants,36.1441444,-88.5212587,POINT (-88.5212587 36.1441444),4701791538
470179623001,393,CCL - Heartland Communities,36.041562,-88.5852539,POINT (-88.5852539 36.041562),4701790208
470179623002,544,RO - Rural Bypasses,36.0146652,-88.6531596,POINT (-88.6531596 36.0146652),4701790208
470179623003,642,CCL - Heartland Communities,35.9595697,-88.6362365,POINT (-88.6362365 35.9595697),4701790018
470179623004,373,RO - Rooted Rural,35.9616478,-88.5372048,POINT (-88.5372048 35.9616478),4701790208
470179624001,490,RO - Rural Bypasses,35.8724099,-88.5239934,POINT (-88.52399339999999 35.8724099),4701790018
470179624002,574,RO - Rooted Rural,35.8430971,-88.6306727,POINT (-88.63067270000001 35.8430971),4701790018
470179625001,543,RO - Rooted Rural,35.8944493,-88.2909283,POINT (-88.2909283 35.8944493),4701790968
470179625002,400,RO - Rooted Rural,35.8689951,-88.3949167,POINT (-88.3949167 35.8689951),4701790968
470179801001,0,,35.8750224,-88.680507,POINT (-88.68050700000001 35.8750224),4701790018
470190701001,643,HT - Small Town Simplicity,36.3536595,-82.2198061,POINT (-82.2198061 36.3536595),4701991350
470190701002,319,SS - Social Security Set ,36.3479297,-82.2136289,POINT (-82.2136289 36.3479297),4701991350
470190702001,1120,GX - Midlife Constants,36.3349921,-82.2448245,POINT (-82.24482449999999 36.3349921),4701991160
470190702002,497,GX - Midlife Constants,36.3186462,-82.2614198,POINT (-82.2614198 36.3186462),4701991160
470190703001,682,GX - Midlife Constants,36.345651,-82.2312651,POINT (-82.2312651 36.345651),4701991350
470190703002,724,HT - Small Town Simplicity,36.3389465,-82.2262029,POINT (-82.2262029 36.3389465),4701991350
470190703003,1023,HT - Small Town Simplicity,36.329058,-82.2157807,POINT (-82.2157807 36.329058),4701990970
470190704001,944,HT - Small Town Simplicity,36.3445617,-82.1936562,POINT (-82.19365620000001 36.3445617),4701990590
470190705001,579,RO - Rooted Rural,36.3550264,-82.169801,POINT (-82.16980100000001 36.3550264),4701990590
470190705002,291,CCL - Heartland Communities,36.3235075,-82.1500651,POINT (-82.15006510000001 36.3235075),4701990590
470190705003,896,RO - Rural Bypasses,36.3237631,-82.1793713,POINT (-82.1793713 36.3237631),4701990590
470190706001,552,RO - Rooted Rural,36.2948819,-82.2123811,POINT (-82.2123811 36.2948819),4701991160
470190706002,548,GX - Midlife Constants,36.3118658,-82.2034643,POINT (-82.20346429999999 36.3118658),4701990970
470190707001,694,RO - Southern Satellites,36.2829747,-82.2572303,POINT (-82.2572303 36.2829747),4701991160
470190707002,738,RO - Southern Satellites,36.2710226,-82.2939524,POINT (-82.29395239999999 36.2710226),4701990780
470190708001,530,CCL - Salt of the Earth,36.2877186,-82.312427,POINT (-82.312427 36.2877186),4701990780
470190708002,328,HT - Small Town Simplicity,36.2991384,-82.3209119,POINT (-82.3209119 36.2991384),4701990780
470190708003,519,MG - Old and Newcomers,36.2717102,-82.3281016,POINT (-82.3281016 36.2717102),4701990780
470190709001,495,GX - In Style,36.3059003,-82.2809715,POINT (-82.28097150000001 36.3059003),4701990780
470190709002,856,MG - Old and Newcomers,36.3042637,-82.307445,POINT (-82.307445 36.3042637),4701990780
470190710001,621,CCL - Heartland Communities,36.3413157,-82.293276,POINT (-82.29327600000001 36.3413157),4701990400
470190710002,654,HT - Small Town Simplicity,36.3190317,-82.2992476,POINT (-82.2992476 36.3190317),4701990400
470190711001,704,RO - Southern Satellites,36.3807244,-82.2694859,POINT (-82.26948590000001 36.3807244),4701990400
470190712001,830,RO - Rural Bypasses,36.386814,-82.2140167,POINT (-82.2140167 36.386814),4701990400
470190712002,826,CCL - Heartland Communities,36.3579505,-82.2503952,POINT (-82.2503952 36.3579505),4701990400
470190713001,819,RO - Rooted Rural,36.3953323,-82.1580193,POINT (-82.15801930000001 36.3953323),4701990020
470190713002,600,RO - Rooted Rural,36.4396251,-82.0815832,POINT (-82.0815832 36.4396251),4701990020
470190713003,323,RO - Rooted Rural,36.4554903,-82.0052965,POINT (-82.0052965 36.4554903),4701990020
470190713004,491,RO - Rooted Rural,36.3961344,-82.063401,POINT (-82.063401 36.3961344),4701990020
470190713005,853,RO - Rooted Rural,36.3633433,-82.1128779,POINT (-82.1128779 36.3633433),4701990020
470190714001,674,RO - Rooted Rural,36.2588222,-82.2184143,POINT (-82.21841430000001 36.2588222),4701990210
470190714002,855,RO - Rural Bypasses,36.2905365,-82.141149,POINT (-82.141149 36.2905365),4701990970
470190715001,523,RO - Rooted Rural,36.1980523,-82.1685461,POINT (-82.1685461 36.1980523),4701990210
470190715002,407,RO - Rooted Rural,36.2263485,-82.2198523,POINT (-82.2198523 36.2263485),4701990210
470190716001,691,RO - Rooted Rural,36.273167,-82.0443666,POINT (-82.0443666 36.273167),4701990970
470190717001,300,RO - Rural Bypasses,36.1792554,-82.0594695,POINT (-82.05946950000001 36.1792554),4701990210
470190717002,584,RO - Rooted Rural,36.1399631,-82.0690833,POINT (-82.0690833 36.1399631),4701990210
470190717003,627,RO - Rural Bypasses,36.1860852,-82.0800238,POINT (-82.08002380000001 36.1860852),4701990210
470210701021,586,RO - Southern Satellites,36.1781543,-87.0180495,POINT (-87.0180495 36.1781543),4702190782
470210701022,994,RO - Southern Satellites,36.2567217,-87.1053566,POINT (-87.10535659999999 36.2567217),4702190782
470210701031,547,FL - Middleburg,36.3175248,-86.9551656,POINT (-86.9551656 36.3175248),4702190212
470210701032,846,CCL - Salt of the Earth,36.355894,-86.9406868,POINT (-86.94068679999999 36.355894),4702190212
470210701041,525,CCL - Salt of the Earth,36.3328652,-87.0014116,POINT (-87.0014116 36.3328652),4702190212
470210701042,1323,RO - Southern Satellites,36.2571551,-87.0072925,POINT (-87.00729250000001 36.2571551),4702190022
470210701043,436,RO - Southern Satellites,36.2938781,-86.971707,POINT (-86.97170699999999 36.2938781),4702190212
470210702011,1584,FL - Soccer Moms,36.3893051,-87.0454933,POINT (-87.0454933 36.3893051),4702190402
470210702021,296,CCL - Salt of the Earth,36.3535904,-87.0239857,POINT (-87.0239857 36.3535904),4702190212
470210702022,823,RO - Southern Satellites,36.3578089,-87.0817038,POINT (-87.0817038 36.3578089),4702190592
470210702023,855,FL - Middleburg,36.3433081,-87.1382287,POINT (-87.1382287 36.3433081),4702190592
470210702031,634,CCL - Green Acres,36.4207624,-87.1157579,POINT (-87.11575790000001 36.4207624),4702190402
470210702032,644,RO - Southern Satellites,36.3626364,-87.2065231,POINT (-87.2065231 36.3626364),4702190592
470210703001,606,HT - Small Town Simplicity,36.2902563,-87.0654919,POINT (-87.0654919 36.2902563),4702190022
470210703002,869,RO - Down the Road,36.2778451,-87.0482276,POINT (-87.0482276 36.2778451),4702190022
470210704011,351,RO - Southern Satellites,36.1147234,-87.0367373,POINT (-87.0367373 36.1147234),4702190782
470210704012,633,CCL - Green Acres,36.1640354,-87.1097035,POINT (-87.10970349999999 36.1640354),4702190972
470210704021,412,CCL - Green Acres,36.1081157,-87.1310635,POINT (-87.1310635 36.1081157),4702190972
470210704022,1270,CCL - Green Acres,36.0675022,-87.1090629,POINT (-87.1090629 36.0675022),4702190972
470210704023,703,CCL - Green Acres,36.096011,-87.1058448,POINT (-87.1058448 36.096011),4702190972
470210704024,314,CCL - Salt of the Earth,36.0932452,-87.0642643,POINT (-87.0642643 36.0932452),4702190782
470239701001,421,RO - Diners & Miners,35.4341362,-88.4129044,POINT (-88.4129044 35.4341362),4702390024
470239701002,1008,RO - Southern Satellites,35.4380087,-88.5287884,POINT (-88.5287884 35.4380087),4702390024
470239701003,909,CCL - Salt of the Earth,35.5185064,-88.5895771,POINT (-88.5895771 35.5185064),4702390214
470239702001,864,HT - Small Town Simplicity,35.4513115,-88.6241377,POINT (-88.62413770000001 35.4513115),4702390784
470239702002,430,CCL - Salt of the Earth,35.4514122,-88.6536538,POINT (-88.6536538 35.4514122),4702390594
470239702003,436,HT - Small Town Simplicity,35.4380567,-88.6467009,POINT (-88.6467009 35.4380567),4702390974
470239703001,968,RO - Southern Satellites,35.4355485,-88.7339522,POINT (-88.7339522 35.4355485),4702390594
470239703002,596,RO - Southern Satellites,35.382435,-88.7273078,POINT (-88.72730780000001 35.382435),4702390404
470239703003,745,RO - Rooted Rural,35.3220544,-88.7116807,POINT (-88.7116807 35.3220544),4702390404
470259701001,469,RO - Rooted Rural,36.5680074,-83.6211384,POINT (-83.62113840000001 36.5680074),4702590976
470259701002,603,RO - Rooted Rural,36.5649098,-83.517961,POINT (-83.517961 36.5649098),4702590786
470259702001,946,GX - Midlife Constants,36.5913752,-83.6430439,POINT (-83.6430439 36.5913752),4702590976
470259702002,502,RO - Diners & Miners,36.5776254,-83.6463114,POINT (-83.6463114 36.5776254),4702590976
470259703001,476,RO - Diners & Miners,36.5584091,-83.6979484,POINT (-83.6979484 36.5584091),4702591166
470259703002,623,RO - Rooted Rural,36.4950646,-83.7348853,POINT (-83.7348853 36.4950646),4702591356
470259703003,538,GX - In Style,36.5319446,-83.6651565,POINT (-83.66515649999999 36.5319446),4702591166
470259704001,391,RO - Diners & Miners,36.5424811,-83.875745,POINT (-83.87574499999999 36.5424811),4702591546
470259705001,569,RO - Rooted Rural,36.5109179,-83.791925,POINT (-83.79192500000001 36.5109179),4702591356
470259705002,558,RO - Rooted Rural,36.4518251,-83.8548035,POINT (-83.8548035 36.4518251),4702591356
470259706001,481,RO - Southern Satellites,36.4409032,-83.7165556,POINT (-83.71655560000001 36.4409032),4702590216
470259706002,866,RO - Rooted Rural,36.3907909,-83.6450018,POINT (-83.6450018 36.3907909),4702590216
470259706003,476,RO - Rooted Rural,36.3823278,-83.7243036,POINT (-83.7243036 36.3823278),4702590216
470259707001,361,HT - Small Town Simplicity,36.4537122,-83.5779059,POINT (-83.5779059 36.4537122),4702590026
470259707002,596,RO - Rural Bypasses,36.4634555,-83.592275,POINT (-83.592275 36.4634555),4702590026
470259707003,1127,RO - Rooted Rural,36.4640566,-83.6221722,POINT (-83.62217219999999 36.4640566),4702590216
470259707004,335,RO - Rooted Rural,36.5042322,-83.6440694,POINT (-83.64406940000001 36.5042322),4702590216
470259708001,825,RO - Rooted Rural,36.5058808,-83.4916232,POINT (-83.49162320000001 36.5058808),4702590596
470259708002,753,RO - Rural Bypasses,36.5155031,-83.5863914,POINT (-83.5863914 36.5155031),4702590976
470259709001,465,RO - Rural Bypasses,36.4274311,-83.606716,POINT (-83.60671600000001 36.4274311),4702590406
470259709002,631,RO - Rural Bypasses,36.4332524,-83.5551432,POINT (-83.5551432 36.4332524),4702590596
470259709003,694,RO - Rooted Rural,36.429547,-83.4720496,POINT (-83.47204960000001 36.429547),4702590596
470279550001,398,RO - Rooted Rural,36.58599,-85.4264722,POINT (-85.42647220000001 36.58599),4702790788
470279550002,338,RO - Rooted Rural,36.5532997,-85.3543589,POINT (-85.35435889999999 36.5532997),4702790598
470279550003,449,RO - Rooted Rural,36.4791753,-85.5172138,POINT (-85.51721379999999 36.4791753),4702790598
470279550004,662,HT - Small Town Simplicity,36.5357427,-85.4940057,POINT (-85.4940057 36.5357427),4702790598
470279550005,340,RO - Rooted Rural,36.5545482,-85.5664654,POINT (-85.5664654 36.5545482),4702790028
470279551001,459,RO - Rooted Rural,36.5633106,-85.6483098,POINT (-85.64830980000001 36.5633106),4702790028
470279551002,662,RO - Rooted Rural,36.5609166,-85.7453339,POINT (-85.74533390000001 36.5609166),4702790218
470299201001,551,RO - Rooted Rural,36.11588,-83.1832641,POINT (-83.1832641 36.11588),4702990410
470299201002,378,RO - Rooted Rural,36.0645779,-83.1064995,POINT (-83.1064995 36.0645779),4702990410
470299201003,628,RO - Rooted Rural,36.0448906,-83.1693485,POINT (-83.1693485 36.0448906),4702990410
470299202001,462,RO - Rural Bypasses,36.0278125,-83.2255641,POINT (-83.2255641 36.0278125),4702990410
470299202002,321,RO - Rural Bypasses,35.9864253,-83.2501516,POINT (-83.2501516 35.9864253),4702991170
470299202003,899,HT - Small Town Simplicity,35.9910016,-83.184431,POINT (-83.184431 35.9910016),4702991170
470299202004,667,HT - Small Town Simplicity,35.9683354,-83.1506401,POINT (-83.1506401 35.9683354),4702990220
470299203001,732,RO - Rooted Rural,35.9753692,-83.0978356,POINT (-83.0978356 35.9753692),4702990220
470299203002,516,RO - Southern Satellites,36.0323566,-83.0567978,POINT (-83.0567978 36.0323566),4702990220
470299203003,449,RO - Rooted Rural,35.9881436,-83.0087146,POINT (-83.0087146 35.9881436),4702990220
470299204001,295,RO - Rural Bypasses,35.9120348,-82.9745972,POINT (-82.97459720000001 35.9120348),4702990030
470299204002,452,RO - Rooted Rural,35.8498781,-83.0308129,POINT (-83.0308129 35.8498781),4702990030
470299205011,808,RO - Rooted Rural,35.9101499,-83.2548827,POINT (-83.2548827 35.9101499),4702990600
470299205012,393,RO - Rural Bypasses,35.9321602,-83.2770746,POINT (-83.27707460000001 35.9321602),4702990600
470299205013,838,HT - Small Town Simplicity,35.9650667,-83.2118896,POINT (-83.21188960000001 35.9650667),4702990980
470299205014,479,RO - Rural Bypasses,35.965616,-83.2565686,POINT (-83.25656859999999 35.965616),4702990600
470299205021,816,CCL - Salt of the Earth,35.9290498,-83.1333598,POINT (-83.13335979999999 35.9290498),4702990220
470299205022,519,RO - Rural Bypasses,35.8695587,-83.1660505,POINT (-83.1660505 35.8695587),4702990030
470299205023,754,RO - Rooted Rural,35.8639653,-83.2394256,POINT (-83.2394256 35.8639653),4702990790
470299206001,492,RO - Rooted Rural,35.9237383,-83.2039653,POINT (-83.20396529999999 35.9237383),4702990600
470299206002,608,HT - Small Town Simplicity,35.9338323,-83.1852913,POINT (-83.1852913 35.9338323),4702990980
470299206003,503,HT - Small Town Simplicity,35.9594759,-83.1811977,POINT (-83.1811977 35.9594759),4702991170
470299206004,300,RO - Rural Bypasses,35.963308,-83.1891413,POINT (-83.1891413 35.963308),4702990980
470299207001,584,RO - Rooted Rural,35.8152634,-83.1131358,POINT (-83.11313579999999 35.8152634),4702990030
470299207002,525,RO - Rooted Rural,35.7935909,-83.2520412,POINT (-83.25204119999999 35.7935909),4702990790
470299207003,698,RO - Southern Satellites,35.8326497,-83.2097312,POINT (-83.20973119999999 35.8326497),4702990790
470299801001,0,,35.7550618,-83.2138216,POINT (-83.2138216 35.7550618),4702990790
470319701001,861,RO - Southern Satellites,35.5151627,-85.9527599,POINT (-85.9527599 35.5151627),4703191172
470319701002,560,RO - Rooted Rural,35.597045,-86.0092051,POINT (-86.0092051 35.597045),4703191552
470319702001,891,CCL - Salt of the Earth,35.5222136,-86.1175812,POINT (-86.1175812 35.5222136),4703192122
470319702002,535,RO - Rural Bypasses,35.5698574,-86.1234051,POINT (-86.1234051 35.5698574),4703191742
